time,v_cmd,v_wheel,v_ground,slip_difference
13.026,0.5,0.49995008763331944,-0.02489149342828846,0.5248415810616079
13.026999999999997,0.5,0.49995008763331944,-0.024909440177618036,0.5248595278109375
13.028000000000002,0.5,0.49995008763331944,-0.02488105787894082,0.5248311455122603
13.029,0.5,0.49995008763331944,-0.024837299669181117,0.5247873873025005
13.029999999999998,0.5,0.49995008763331944,-0.024808231133196988,0.5247583187665165
13.029999999999998,0.5,0.49995008763331944,-0.024792740321814152,0.5247428279551336
13.032,0.5,0.49995008763331944,-0.024771196258676544,0.524721283891996
13.032999999999998,0.5,0.49995008763331944,-0.024856304214320373,0.5248063918476398
13.032999999999998,0.5,0.49995008763331944,-0.02498571326389106,0.5249358008972105
13.035,0.5,0.4999346182028915,-0.026022152732883806,0.5259567709357753
13.035999999999998,0.5,0.4999346182028915,-0.02604751698886939,0.5259821351917608
13.036999999999995,0.5,0.4999346182028915,-0.02605116184902269,0.5259857800519142
13.038,0.5,0.4999346182028915,-0.0260108547671747,0.5259454729700662
13.038999999999998,0.5,0.4999346182028915,-0.025948501359242735,0.5258831195621342
13.039999999999996,0.5,0.4999346182028915,-0.025918095426135303,0.5258527136290267
13.041,0.5,0.4999346182028915,-0.02582516582227447,0.525759784025166
13.041999999999998,0.5,0.4999346182028915,-0.025786627188749547,0.525721245391641
13.042999999999996,0.5,0.4999346182028915,-0.02571931195032565,0.5256539301532172
13.044,0.5,0.4999346182028915,-0.025631145252641575,0.5255657634555331
13.044999999999998,0.5,0.4999346182028915,-0.025567107717724243,0.5255017259206157
13.045999999999996,0.5,0.4999346182028915,-0.025520632651680666,0.5254552508545721
13.047,0.5,0.4999346182028915,-0.025464642263517454,0.525399260466409
13.047999999999998,0.5,0.4999346182028915,-0.025360780040364232,0.5252953982432557
13.048999999999996,0.5,0.4999346182028915,-0.02532287612450445,0.5252574943273959
13.05,0.5,0.4999346182028915,-0.025251298267883943,0.5251859164707754
13.050999999999998,0.5,0.4999346182028915,-0.02515669830124156,0.525091316504133
13.051999999999996,0.5,0.4999346182028915,-0.025122608050567145,0.5250572262534586
13.053,0.5,0.4999346182028915,-0.025053348498155166,0.5249879667010466
13.053999999999998,0.5,0.49998970980180024,-0.02495656563129343,0.5249462754330937
13.054999999999996,0.5,0.49998970980180024,-0.02492488878492315,0.5249145985867234
13.056000000000001,0.5,0.49998970980180024,-0.02483602563396732,0.5248257354357676
13.056999999999999,0.5,0.49998970980180024,-0.0247957282184174,0.5247854380202176
13.057999999999996,0.5,0.49998970980180024,-0.024711185453882775,0.524700895255683
13.059000000000001,0.5,0.49998970980180024,-0.024643896551514947,0.5246336063533152
13.059000000000001,0.5,0.49998970980180024,-0.024610543468091755,0.524600253269892
13.060999999999996,0.5,0.49998970980180024,-0.024521254171597357,0.5245109639733976
13.062000000000001,0.5,0.49998970980180024,-0.02445997286541864,0.5244496826672189
13.062999999999999,0.5,0.49998970980180024,-0.024393737546332943,0.5243834473481331
13.063999999999997,0.5,0.49998970980180024,-0.024325851604634338,0.5243155614064345
13.065000000000001,0.5,0.49998970980180024,-0.02429466497402208,0.5242843747758223
13.065999999999999,0.5,0.49998970980180024,-0.02420900974005803,0.5241987195418583
13.066999999999997,0.5,0.49998970980180024,-0.02417022700557529,0.5241599368073755
13.068000000000001,0.5,0.49998970980180024,-0.024104077547167143,0.5240937873489674
13.068999999999999,0.5,0.49998970980180024,-0.02400700439040399,0.5239967141922043
13.069999999999997,0.5,0.49998970980180024,-0.02395933282389294,0.5239490426256932
13.071000000000002,0.5,0.49998970980180024,-0.02409869610405968,0.5240884059058599
13.072,0.5,0.49998970980180024,-0.02387617402095208,0.5238658838227523
13.072999999999997,0.5,0.49998970980180024,-0.023770608154925807,0.5237603179567261
13.074000000000002,0.5,0.49998937354105727,-0.023719378272869553,0.5237087518139268
13.075,0.5,0.49998937354105727,-0.02367926169851019,0.5236686352395674
13.075999999999997,0.5,0.49998937354105727,-0.023603134068843144,0.5235925076099004
13.077000000000002,0.5,0.49998937354105727,-0.023732544274504455,0.5237219178155618
13.078,0.5,0.49998937354105727,-0.02350282129294178,0.523492194833999
13.078999999999997,0.5,0.49998937354105727,-0.02342930667618159,0.5234186802172388
13.080000000000002,0.5,0.49998937354105727,-0.02338595014590349,0.5233753236869607
13.081,0.5,0.49998937354105727,-0.023330433240092707,0.52331980678115
13.081999999999997,0.5,0.49998937354105727,-0.023324041628133407,0.5233134151691907
13.083000000000002,0.5,0.49998937354105727,-0.023430779364225083,0.5234201529052823
13.084,0.5,0.49998937354105727,-0.023201804155577082,0.5231911776966344
13.084999999999997,0.5,0.49998937354105727,-0.023144070312503377,0.5231334438535606
13.086000000000002,0.5,0.49998937354105727,-0.02306258504699302,0.5230519585880503
13.087,0.5,0.49998937354105727,-0.023024274792200365,0.5230136483332576
13.087999999999997,0.5,0.49998937354105727,-0.022990853022845596,0.5229802265639029
13.089000000000002,0.5,0.49998937354105727,-0.022936853550212466,0.5229262270912698
13.09,0.5,0.49998937354105727,-0.023098668619486763,0.523088042160544
13.09,0.5,0.49998937354105727,-0.022912909776919628,0.522902283317977
13.092000000000002,0.5,0.49998937354105727,-0.02282548268724346,0.5228148562283007
13.093,0.5,0.49998937354105727,-0.022727280351481735,0.522716653892539
13.093999999999998,0.5,0.4999881505194373,-0.022675944550740755,0.5226640950701781
13.094999999999995,0.5,0.4999881505194373,-0.02264628479120268,0.52263443531064
13.096,0.5,0.4999881505194373,-0.022592346330435907,0.5225804968498732
13.096,0.5,0.4999881505194373,-0.022592597740714947,0.5225807482601522
13.097999999999995,0.5,0.4999881505194373,-0.022701266018621612,0.5226894165380589
13.099,0.5,0.4999881505194373,-0.02253728403747898,0.5225254345569162
13.099999999999998,0.5,0.4999881505194373,-0.02243289896541625,0.5224210494848536
13.099999999999998,0.5,0.4999881505194373,-0.022371505211096793,0.5223596557305341
13.102,0.5,0.4999881505194373,-0.022352732108186918,0.5223408826276242
13.102999999999998,0.5,0.4999881505194373,-0.022296424608389525,0.5222845751278268
13.102999999999998,0.5,0.4999881505194373,-0.022261758246532547,0.5222499087659699
13.105,0.5,0.4999881505194373,-0.022217019373016914,0.5222051698924542
13.105999999999998,0.5,0.4999881505194373,-0.02244320485810047,0.5224313553775377
13.106999999999996,0.5,0.4999881505194373,-0.02225561576687727,0.5222437662863145
13.108,0.5,0.4999881505194373,-0.022151504376442418,0.5221396548958797
13.108999999999998,0.5,0.4999881505194373,-0.022110921609905364,0.5220990721293427
13.109999999999996,0.5,0.4999881505194373,-0.02205863748542521,0.5220467880048625
13.111,0.5,0.4999881505194373,-0.02204955112427759,0.5220377016437149
13.111999999999998,0.5,0.4999881505194373,-0.021975505228941376,0.5219636557483787
13.112999999999996,0.5,0.4999881505194373,-0.021959854208666387,0.5219480047281037
13.114,0.5,0.4999937626837372,-0.021926780394809463,0.5219205430785466
13.114999999999998,0.5,0.4999937626837372,-0.02196168553759071,0.5219554482213279
13.115999999999996,0.5,0.4999937626837372,-0.02191788158986335,0.5219116442736005
13.117,0.5,0.4999937626837372,-0.021926739530067824,0.521920502213805
13.117999999999999,0.5,0.4999937626837372,-0.021860915473683025,0.5218546781574203
13.117999999999999,0.5,0.4999937626837372,-0.021840774163317443,0.5218345368470546
13.118999999999996,0.5,0.4999937626837372,-0.02188414849117424,0.5218779111749114
13.120999999999999,0.5,0.4999937626837372,-0.021805848577597955,0.5217996112613351
13.121999999999996,0.5,0.4999937626837372,-0.021811178832401888,0.5218049415161391
13.123000000000001,0.5,0.4999937626837372,-0.021772280220113373,0.5217660429038505
13.123999999999999,0.5,0.4999937626837372,-0.0219893774689561,0.5219831401526933
